"","class","activity","subject","mean","sd"
"4637",3,"WALKING_DOWNSTAIRS",22,-0.256256148234046,0.4562033684311
"4638",3,"WALKING_DOWNSTAIRS",22,-0.264635467078556,0.457717617016231
"4639",3,"WALKING_DOWNSTAIRS",22,-0.252348436558592,0.461957621715877
"4640",3,"WALKING_DOWNSTAIRS",22,-0.281510096190018,0.465262386257219
"4641",3,"WALKING_DOWNSTAIRS",22,-0.262916871706388,0.457040102830291
"4642",3,"WALKING_DOWNSTAIRS",22,-0.275618803375205,0.45184886966492
"4643",3,"WALKING_DOWNSTAIRS",22,-0.269669901943494,0.45993133372369
"4644",3,"WALKING_DOWNSTAIRS",22,-0.290406805628699,0.454669446811149
"4645",3,"WALKING_DOWNSTAIRS",22,-0.292709458001733,0.458716063314561
"4646",3,"WALKING_DOWNSTAIRS",22,-0.250385176085027,0.447086569836084
"4647",3,"WALKING_DOWNSTAIRS",22,-0.286295063030838,0.448928389188016
"4648",3,"WALKING_DOWNSTAIRS",22,-0.290936589095526,0.45426088870349
"4649",3,"WALKING_DOWNSTAIRS",22,-0.247084140742781,0.456422519481734
"4650",3,"WALKING_DOWNSTAIRS",22,-0.277150060682865,0.454541192697537
"4651",3,"WALKING_DOWNSTAIRS",22,-0.30656921433369,0.454717318843149
"4652",3,"WALKING_DOWNSTAIRS",22,-0.302922687410642,0.46461946970473
"4653",3,"WALKING_DOWNSTAIRS",22,-0.27456994397451,0.461376951605731
"4654",3,"WALKING_DOWNSTAIRS",22,-0.276261629117291,0.454749200126737
"4655",3,"WALKING_DOWNSTAIRS",22,-0.268301633058645,0.457453534523326
"4656",3,"WALKING_DOWNSTAIRS",22,-0.269205152348307,0.487833633424087
"4657",3,"WALKING_DOWNSTAIRS",22,-0.285079579953298,0.474744678456046
"4658",3,"WALKING_DOWNSTAIRS",22,-0.283842612398217,0.480612596338323
"4659",3,"WALKING_DOWNSTAIRS",22,-0.282455277994777,0.474763224526314
"4660",3,"WALKING_DOWNSTAIRS",22,-0.285579831978966,0.479077156306997
"4661",3,"WALKING_DOWNSTAIRS",22,-0.281036825530998,0.485370579227996
"4662",3,"WALKING_DOWNSTAIRS",22,-0.262964501043209,0.465206895179651
"4663",3,"WALKING_DOWNSTAIRS",22,-0.275369970160768,0.460423359548726
"4664",3,"WALKING_DOWNSTAIRS",22,-0.27165296453262,0.480479085608363
"4665",3,"WALKING_DOWNSTAIRS",22,-0.267263928889857,0.473225705034531
"4666",3,"WALKING_DOWNSTAIRS",22,-0.29332197603975,0.472562337100913
"4667",3,"WALKING_DOWNSTAIRS",22,-0.30697059000713,0.473474112020866
"4668",3,"WALKING_DOWNSTAIRS",22,-0.300996922866488,0.479609145574488
"4669",3,"WALKING_DOWNSTAIRS",22,-0.295150111466488,0.482540436991722
"4670",3,"WALKING_DOWNSTAIRS",22,-0.310392871646866,0.474519622870896
"4671",3,"WALKING_DOWNSTAIRS",22,-0.305282852244029,0.474096429531019
"4672",3,"WALKING_DOWNSTAIRS",22,-0.306841045304153,0.482402181425793
"4673",4,"SITTING",22,-0.307550552859537,0.476522381480991
"4674",4,"SITTING",22,-0.293785487820392,0.464841953768768
"4675",4,"SITTING",22,-0.27001164012549,0.464864021274753
"4676",4,"SITTING",22,-0.270752743965597,0.465601119377787
"4677",4,"SITTING",22,-0.279764751390374,0.45623315151721
"4678",4,"SITTING",22,-0.300345882870642,0.453646254881986
"4679",4,"SITTING",22,-0.262951712209537,0.461893988073123
"4680",4,"SITTING",22,-0.23064005673779,0.459148911536927
"4681",4,"SITTING",22,-0.329181327962745,0.465196851794214
"4682",4,"SITTING",22,-0.281528078611052,0.475947894152069
"4683",4,"SITTING",22,-0.265039579893209,0.471173961639053
"4684",4,"SITTING",22,-0.298248630838877,0.461083127977239
"4685",4,"SITTING",22,-0.324645609591979,0.467298390814021
"4686",4,"SITTING",22,-0.294438210968984,0.468172931888599
"4687",4,"SITTING",22,-0.277083362605027,0.460516148614637
"4688",4,"SITTING",22,-0.349845236927932,0.476236413662906
"4689",4,"SITTING",22,-0.319497276826096,0.461106134002479
"4690",4,"SITTING",22,-0.331002057540089,0.45861019463586
"4691",4,"SITTING",22,-0.302570229260606,0.458942004727004
"4692",4,"SITTING",22,-0.310223992661023,0.475528610778878
"4693",4,"SITTING",22,-0.310340916493405,0.472958741647518
"4694",4,"SITTING",22,-0.297446266438182,0.468486420233341
"4695",4,"SITTING",23,-0.626088806787166,0.509136681843391
"4696",4,"SITTING",23,-0.60871594251016,0.516700671757699
"4697",4,"SITTING",23,-0.615349272200767,0.517200920249076
"4698",4,"SITTING",23,-0.634065149554075,0.525412309358063
"4699",4,"SITTING",23,-0.636858302926809,0.538779434751308
"4700",4,"SITTING",23,-0.633127550564171,0.534499985337476
"4701",4,"SITTING",23,-0.63425351711729,0.524320853153428
"4702",4,"SITTING",23,-0.644782032760963,0.53660459702429
"4703",4,"SITTING",23,-0.650817125676132,0.530814149538822
"4704",4,"SITTING",23,-0.653680057574688,0.527122222899817
"4705",4,"SITTING",23,-0.653321682761551,0.5369366184883
"4706",4,"SITTING",23,-0.652088020217469,0.539729686383375
"4707",4,"SITTING",23,-0.655629664806114,0.533913376703056
"4708",4,"SITTING",23,-0.649483823353066,0.545951962326151
"4709",4,"SITTING",23,-0.641821784940285,0.550131288138937
"4710",4,"SITTING",23,-0.647467936121034,0.537572404208626
"4711",4,"SITTING",23,-0.64791482133369,0.540078876717628
"4712",4,"SITTING",23,-0.65080222814902,0.517012600218179
"4713",4,"SITTING",23,-0.619643532817469,0.526924158593545
"4714",4,"SITTING",23,-0.632065902398806,0.511843983836703
"4715",4,"SITTING",23,-0.621730591092353,0.524722956486599
"4716",4,"SITTING",23,-0.627636509105704,0.537656130178976
"4717",4,"SITTING",23,-0.649073732220499,0.531598040702731
"4718",4,"SITTING",23,-0.643051330253316,0.528651018757394
"4719",4,"SITTING",23,-0.642414703473797,0.540278561265403
"4720",4,"SITTING",23,-0.650497939277134,0.535986627968077
"4721",4,"SITTING",23,-0.65280510935205,0.534866017467372
"4722",4,"SITTING",23,-0.641997565209447,0.539802595681732
"4723",4,"SITTING",23,-0.639310461924242,0.535407581045879
"4724",4,"SITTING",23,-0.642371388701783,0.533644313240942
"4725",4,"SITTING",23,-0.653069356017291,0.525438125683452
"4726",4,"SITTING",23,-0.645251822464991,0.534215469705729
"4727",4,"SITTING",23,-0.619418820270766,0.523818929247476
"4728",4,"SITTING",23,-0.599050888668984,0.52413427158947
"4729",4,"SITTING",23,-0.635229621773119,0.531827093689146
"4730",4,"SITTING",23,-0.615748958021569,0.573350108892543
"4731",4,"SITTING",23,-0.610122613790553,0.594380092337175
"4732",4,"SITTING",23,-0.652509328616934,0.539931289597487
"4733",4,"SITTING",23,-0.650988554201782,0.553756910220895
"4734",4,"SITTING",23,-0.651552887524635,0.556861650035407
"4735",4,"SITTING",23,-0.64928884523723,0.559076045235143
"4736",4,"SITTING",23,-0.644485964697808,0.563223022373151
"4737",4,"SITTING",23,-0.644354048726381,0.556666109098346
"4738",4,"SITTING",23,-0.647687180467326,0.54956176105175
"4739",4,"SITTING",23,-0.646386747999875,0.556944013575934
"4740",4,"SITTING",23,-0.64141582104902,0.568819876414503
"4741",4,"SITTING",23,-0.651035953741533,0.552405419947945
"4742",4,"SITTING",23,-0.648549724811462,0.561314952671119
"4743",4,"SITTING",23,-0.64623075130451,0.566955328734188
"4744",4,"SITTING",23,-0.639176349115865,0.569013709887595
"4745",4,"SITTING",23,-0.630293635910588,0.529713527502632
"4746",4,"SITTING",23,-0.603768530486631,0.541349982557835
"4747",4,"SITTING",23,-0.622017691730303,0.552112243699023
"4748",4,"SITTING",23,-0.630797696751693,0.547308954499508
"4749",4,"SITTING",23,-0.630158288708734,0.552602998380342
"4750",4,"SITTING",23,-0.634515148308408,0.548685457354433
"4751",4,"SITTING",23,-0.642398881491515,0.540584714399216
"4752",4,"SITTING",23,-0.643960147497861,0.538030193378293
"4753",4,"SITTING",23,-0.635171801003624,0.548816241594101
"4754",4,"SITTING",23,-0.637380303852228,0.538827125198605
"4755",4,"SITTING",23,-0.632902278717647,0.539131121861487
"4756",4,"SITTING",23,-0.628420355881105,0.551560582139361
"4757",4,"SITTING",23,-0.644616623550089,0.534404613199788
"4758",4,"SITTING",23,-0.647610146736185,0.525596312678891
"4759",4,"SITTING",23,-0.64724336773184,0.525084460395216
"4760",4,"SITTING",23,-0.640585080821444,0.536562939266594
"4761",4,"SITTING",23,-0.639932064630838,0.546874494972693
"4762",4,"SITTING",23,-0.641801038649911,0.542544665180987
"4763",4,"SITTING",23,-0.637144328873209,0.546877025035633
"4764",4,"SITTING",23,-0.648058123263102,0.538848850925912
"4765",4,"SITTING",23,-0.60461234454189,0.527226081685798
"4766",4,"SITTING",23,-0.580015886529947,0.560729129385449
"4767",4,"SITTING",23,-0.611131237017683,0.560716009332459
"4768",4,"SITTING",23,-0.624645531883209,0.556336142483729
"4769",4,"SITTING",23,-0.632119538202496,0.546725310108342
"4770",4,"SITTING",23,-0.638484044209626,0.548922390876978
"4771",4,"SITTING",23,-0.639277390278431,0.550716191049154
"4772",4,"SITTING",23,-0.632422505934938,0.553647824919087
"4773",4,"SITTING",23,-0.634208281851283,0.555906559562347
"4774",4,"SITTING",23,-0.633843807575918,0.562283008012934
"4775",4,"SITTING",23,-0.635351148398467,0.562560400526342
"4776",4,"SITTING",23,-0.634052989515258,0.567607605306889
"4777",4,"SITTING",23,-0.618961650099144,0.574966725207949
"4778",4,"SITTING",23,-0.640872235792692,0.543151624119094
"4779",4,"SITTING",23,-0.645399447689223,0.533816725851991
"4780",4,"SITTING",23,-0.633268869708021,0.551687416050244
"4781",4,"SITTING",23,-0.589625258327629,0.566653525363355
"4782",4,"SITTING",23,-0.621434797111783,0.546251187324412
"4783",4,"SITTING",23,-0.626581784846702,0.551146389113589
"4784",4,"SITTING",23,-0.63446100004795,0.54539298948174
"4785",4,"SITTING",23,-0.635489634645383,0.540692363038139
"4786",4,"SITTING",23,-0.638138808846364,0.535948147028564
"4787",4,"SITTING",23,-0.642561101426916,0.542926785348787
"4788",4,"SITTING",23,-0.633923279514635,0.551483776173147
"4789",4,"SITTING",23,-0.62749720756631,0.558107175615342
"4790",4,"SITTING",23,-0.630909286074688,0.546779915821685
"4791",4,"SITTING",23,-0.632957442804456,0.54499742291127
"4792",4,"SITTING",23,-0.641544565339394,0.537370586238218
"4793",4,"SITTING",23,-0.637456504134759,0.539754965376465
"4794",4,"SITTING",23,-0.626095192113904,0.554474879785238
"4795",4,"SITTING",23,-0.631826521681462,0.550702012842176
"4796",4,"SITTING",23,-0.631411059146168,0.55116222908564
"4797",4,"SITTING",23,-0.636996893937594,0.542474522115894
"4798",4,"SITTING",23,-0.63196960571533,0.547411826097182
"4799",4,"SITTING",23,-0.312077548427194,0.453008988613369
"4800",4,"SITTING",23,-0.306793074928264,0.453533437912485
"4801",4,"SITTING",23,-0.271399025533512,0.440361981896812
"4802",4,"SITTING",23,-0.247191502076114,0.463019729100875
"4803",4,"SITTING",23,-0.219782459232603,0.468036940947331
"4804",4,"SITTING",23,-0.259517427995686,0.468841467534632
"4805",4,"SITTING",23,-0.286046160023939,0.46554206104612
"4806",4,"SITTING",23,-0.286414880565597,0.476227165555389
"4807",4,"SITTING",23,-0.306032160544385,0.460896474856747
"4808",4,"SITTING",23,-0.304202048268039,0.470456999680581
"4809",4,"SITTING",23,-0.313810962271426,0.464572915463327
"4810",4,"SITTING",23,-0.312147606628023,0.455500002130283
"4811",4,"SITTING",23,-0.286233582203387,0.463938250337446
"4812",4,"SITTING",23,-0.2543809817741,0.461701979450607
"4813",4,"SITTING",23,-0.250621382897112,0.459070539340123
"4814",4,"SITTING",23,-0.310123214347237,0.472185614498766
"4815",4,"SITTING",23,-0.261466622236524,0.474530694544727
"4816",4,"SITTING",23,-0.269084431777005,0.459556365001514
"4817",4,"SITTING",23,-0.26651216907041,0.458726615528038
"4818",4,"SITTING",23,-0.232768758680927,0.478211575758288
"4819",4,"SITTING",23,-0.249911407277718,0.470603131456541
"4820",4,"SITTING",23,-0.307101318636988,0.458374749388491
"4821",4,"SITTING",23,-0.297760613735579,0.471406091954401
"4822",4,"SITTING",23,-0.261368958973832,0.479980816848171
"4823",4,"SITTING",23,-0.231996430790339,0.475154094888342
"4824",4,"SITTING",23,-0.177711192614973,0.487959000794289
"4825",4,"SITTING",23,-0.18280156012549,0.505589780800384
"4826",4,"SITTING",23,-0.235259361336096,0.463201132840365
"4827",4,"SITTING",23,-0.259354562442424,0.456976842290275
"4828",4,"SITTING",23,-0.215158669845633,0.475003280525626
"4829",4,"SITTING",23,-0.0830606112745811,0.540411636498432
"4830",4,"SITTING",23,-0.184022311786185,0.48294208448122
"4831",4,"SITTING",23,-0.279717159309144,0.475084169758383
"4832",4,"SITTING",23,-0.278447975357754,0.4690918845233
"4833",4,"SITTING",23,-0.284330568841711,0.47246980842688
"4834",4,"SITTING",23,-0.324587520113155,0.464368732693792
"4835",4,"SITTING",23,-0.300539921520321,0.479122663365588
"4836",4,"SITTING",23,-0.200000297393405,0.466631557536452
"4837",4,"SITTING",23,-0.135386179262923,0.483311621273953
"4838",4,"SITTING",23,-0.368508428651159,0.468676277662201
"4839",4,"SITTING",23,-0.37264623693672,0.468714799820838
"4840",4,"SITTING",23,-0.368168434758467,0.45251436933033
"4841",4,"SITTING",23,-0.385314258402317,0.457829709507651
"4842",4,"SITTING",23,-0.361372748214617,0.457957040248151
"4843",4,"SITTING",23,-0.336884376337255,0.452216180526415
"4844",4,"SITTING",23,-0.35649821885984,0.466720636906799
"4845",4,"SITTING",23,-0.397267900944207,0.485939297312089
"4846",4,"SITTING",23,-0.393012655642068,0.471326972756441
"4847",4,"SITTING",23,-0.230492333674153,0.457448954073012
"4848",4,"SITTING",23,-0.219168364756007,0.446839132465781
"4849",4,"SITTING",23,-0.254526253834064,0.446540377459985
"4850",4,"SITTING",23,-0.272749888182531,0.446236077164803
"4851",4,"SITTING",23,-0.204152053860873,0.446247236806175
"4852",4,"SITTING",23,-0.194100237919269,0.448165842792511
"4853",4,"SITTING",23,-0.219375103046132,0.461061660284764
"4854",4,"SITTING",23,-0.232555840042282,0.452283932229579
"4855",4,"SITTING",23,-0.227794063194652,0.432376111290958
"4856",4,"SITTING",23,-0.382353021196257,0.473108986447335
"4857",4,"SITTING",23,-0.39844285523672,0.474436968726793
"4858",4,"SITTING",23,-0.397932845232442,0.465677173842952
"4859",4,"SITTING",23,-0.387705290947273,0.453847894350829
"4860",4,"SITTING",23,-0.370497786611872,0.460815248440878
"4861",4,"SITTING",23,-0.347682417158111,0.461523903565574
"4862",4,"SITTING",23,-0.370453430361854,0.461599514077602
"4863",4,"SITTING",23,-0.364992504002888,0.468722418905594
"4864",4,"SITTING",23,-0.164698137506417,0.455526750054958
"4865",4,"SITTING",23,-0.272605231739946,0.442288377326117
"4866",4,"SITTING",23,-0.242298993243315,0.456095646232062
"4867",4,"SITTING",23,-0.202859573992068,0.449290440988811
"4868",4,"SITTING",23,-0.219364374431266,0.44410495172655
"4869",4,"SITTING",23,-0.244098389098414,0.446576491140229
"4870",4,"SITTING",23,-0.146724674955312,0.457023344983359
"4871",4,"SITTING",23,-0.182713546893939,0.471808526205277
"4872",4,"SITTING",23,-0.175980412389483,0.433223359002587
"4873",4,"SITTING",23,-0.352653181427558,0.4894193170721
"4874",4,"SITTING",23,-0.351033004382638,0.469145237779847
"4875",4,"SITTING",23,-0.371795959218859,0.471230891434743
"4876",4,"SITTING",23,-0.37659139492246,0.464789962778993
"4877",4,"SITTING",23,-0.362860759324635,0.459030197093639
"4878",4,"SITTING",23,-0.347618410338503,0.460811705441918
"4879",4,"SITTING",23,-0.384000218525954,0.465453511573156
"4880",4,"SITTING",23,-0.399311381139394,0.470259964718236
"4881",4,"SITTING",23,-0.585571222967023,0.539191457014379
"4882",4,"SITTING",23,-0.628629662489109,0.521788730846832
"4883",4,"SITTING",23,-0.629063761441444,0.527739326543531
"4884",4,"SITTING",23,-0.636487053111052,0.537697197175425
"4885",4,"SITTING",23,-0.638713275055437,0.537690348562801
"4886",4,"SITTING",23,-0.648180499646881,0.536918853311724
"4887",4,"SITTING",23,-0.651324602577665,0.536464177974013
"4888",4,"SITTING",23,-0.64382820138877,0.538987557105346
"4889",4,"SITTING",23,-0.63639811587148,0.525647713724807
"4890",4,"SITTING",23,-0.635618659361497,0.517803434518726
"4891",4,"SITTING",23,-0.642725319702852,0.535103494492391
"4892",4,"SITTING",23,-0.645099952526025,0.54382251902488
"4893",4,"SITTING",23,-0.64783963508877,0.535447892093965
"4894",4,"SITTING",23,-0.643693510226506,0.528830910591935
"4895",4,"SITTING",23,-0.640782787142977,0.517116427030125
"4896",4,"SITTING",23,-0.637964691827451,0.52251052699381
"4897",4,"SITTING",23,-0.648439663291266,0.5263215939196
"4898",4,"SITTING",23,-0.609661656239394,0.537045297656323
"4899",4,"SITTING",23,-0.61418497599287,0.546914527678242
"4900",4,"SITTING",23,-0.628893338586809,0.552601825072986
"4901",4,"SITTING",23,-0.643432721955971,0.524674177923853
"4902",4,"SITTING",23,-0.653882206361319,0.526950490394218
"4903",4,"SITTING",23,-0.637833600192496,0.538361870518062
"4904",4,"SITTING",23,-0.645375743303733,0.525760553875889
"4905",4,"SITTING",23,-0.628685979396078,0.528056766100839
"4906",4,"SITTING",23,-0.627705226671658,0.527041120496107
"4907",4,"SITTING",23,-0.62713466552959,0.523243979751734
"4908",4,"SITTING",23,-0.618232104309091,0.529814543675496
"4909",4,"SITTING",23,-0.61841764168877,0.529356415623025
"4910",4,"SITTING",23,-0.615947301370909,0.535520248329462
"4911",4,"SITTING",23,-0.622578024369697,0.54016920631295
"4912",4,"SITTING",23,-0.632176604708556,0.529751747454464
"4913",4,"SITTING",23,-0.642670982267558,0.527152118542288
"4914",4,"SITTING",23,-0.644880228796934,0.520739939072662
"4915",4,"SITTING",23,-0.648983379706417,0.515002702924516
"4916",4,"SITTING",23,-0.578212002574866,0.546510348995111
"4917",4,"SITTING",23,-0.618968672221034,0.565811886309753
"4918",4,"SITTING",23,-0.629604988297647,0.555545331373958
"4919",4,"SITTING",23,-0.647370079923708,0.535720483933834
"4920",4,"SITTING",23,-0.652395072632906,0.530773024475174
"4921",4,"SITTING",23,-0.649537045613547,0.549127820521268
"4922",4,"SITTING",23,-0.646691404573975,0.548914273826947
"4923",4,"SITTING",23,-0.653690294955508,0.539340595602971
"4924",4,"SITTING",23,-0.650009561819964,0.543101931297181
"4925",4,"SITTING",23,-0.651166928427986,0.544501569831196
"4926",4,"SITTING",23,-0.651793802081996,0.541628045457526
"4927",4,"SITTING",23,-0.657312036692157,0.524819598476441
"4928",4,"SITTING",23,-0.655733019567558,0.531404042246911
"4929",4,"SITTING",23,-0.633505005969519,0.524976073833191
"4930",4,"SITTING",23,-0.581463817651337,0.53261459422195
"4931",4,"SITTING",23,-0.613945570835294,0.541960397121708
"4932",4,"SITTING",23,-0.626167946616168,0.52801386487672
"4933",4,"SITTING",23,-0.636533401880713,0.52072726446948
"4934",4,"SITTING",23,-0.638891746837968,0.526535346595269
"4935",4,"SITTING",23,-0.639083912091248,0.533659509122114
"4936",4,"SITTING",23,-0.63986408858877,0.533533797558838
"4937",4,"SITTING",23,-0.650349815066488,0.521703672585498
"4938",4,"SITTING",23,-0.643022743849911,0.515131822022688
"4939",4,"SITTING",23,-0.613968839856542,0.534270035942034
"4940",4,"SITTING",23,-0.578841770994118,0.543294958481595
"4941",4,"SITTING",23,-0.549843659107665,0.543745911206201
"4942",4,"SITTING",23,-0.55621999544082,0.540324908809362
"4943",4,"SITTING",23,-0.609291449145455,0.548147942980423
"4944",4,"SITTING",23,-0.640601441671658,0.52743043874579
"4945",4,"SITTING",23,-0.642078527773084,0.5237918889299
"4946",4,"SITTING",23,-0.586310018895009,0.561201097620317
"4947",4,"SITTING",23,-0.624823363094118,0.545133129670888
"4948",4,"SITTING",23,-0.624695733215151,0.55153052765356
"4949",4,"SITTING",23,-0.627473718618717,0.560360041131891
"4950",4,"SITTING",23,-0.635335976173262,0.55111017681251
"4951",4,"SITTING",23,-0.635176027835472,0.54424905286824
"4952",4,"SITTING",23,-0.640337731063102,0.540071630920562
"4953",4,"SITTING",23,-0.646376958195544,0.538896741407921
"4954",4,"SITTING",23,-0.638802259460963,0.544304266794798
"4955",4,"SITTING",23,-0.627531842547594,0.559980316125503
"4956",4,"SITTING",23,-0.629447204707718,0.553945643054031
"4957",4,"SITTING",23,-0.628223471255258,0.550465628012514
"4958",4,"SITTING",23,-0.636726711071479,0.547906333204534
"4959",4,"SITTING",23,-0.637106281550802,0.546152196164922
"4960",4,"SITTING",23,-0.623948982388396,0.560420937505049
"4961",4,"SITTING",23,-0.620952133912638,0.561545495036837
"4962",4,"SITTING",23,-0.621460869320303,0.557476859984474
"4963",4,"SITTING",23,-0.632329659759002,0.543618855970348
"4964",4,"SITTING",23,-0.632771181644987,0.546176051165685
"4965",4,"SITTING",23,-0.622013956531248,0.565186722007859
"4966",4,"SITTING",23,-0.626331629429947,0.561135799763969
"4967",4,"SITTING",23,-0.622809539630303,0.563196118115154
"4968",4,"SITTING",23,-0.621239939709447,0.562140686168695
"4969",4,"SITTING",23,-0.568940577699465,0.561415579622116
"4970",4,"SITTING",23,-0.624406273370053,0.544954762374235
"4971",4,"SITTING",23,-0.624103925826417,0.558445698749162
"4972",4,"SITTING",23,-0.633313016876292,0.551290522426278
"4973",4,"SITTING",23,-0.634814887217032,0.549322053343064
"4974",4,"SITTING",23,-0.63192570333697,0.554509296415308
"4975",4,"SITTING",23,-0.633282477654189,0.550283404817091
"4976",4,"SITTING",23,-0.628989989463934,0.555733602519845
"4977",4,"SITTING",23,-0.63139248362943,0.545783445991044
"4978",4,"SITTING",23,-0.633087961950891,0.546202136960353
"4979",4,"SITTING",23,-0.619748109335971,0.562838807493037
"4980",4,"SITTING",23,-0.626843794622995,0.546566702477034
"4981",4,"SITTING",23,-0.627084328235116,0.549594969507927
"4982",4,"SITTING",23,-0.629502986417647,0.552757482269225
"4983",4,"SITTING",23,-0.627966495390731,0.551486850746577
"4984",4,"SITTING",23,-0.619879389598931,0.532623827991794
"4985",4,"SITTING",23,-0.345195153481426,0.458596707701832
"4986",4,"SITTING",23,-0.313078505547754,0.462210517158975
"4987",4,"SITTING",23,-0.310288810950143,0.461182064202303
"4988",4,"SITTING",23,-0.298287097147594,0.454892242509175
"4989",4,"SITTING",23,-0.283601014414795,0.462629993891304
"4990",4,"SITTING",23,-0.285850324705704,0.451130843508281
"4991",4,"SITTING",23,-0.239206029731337,0.446919530879609
"4992",4,"SITTING",23,-0.218721727216399,0.455609975286204
"4993",4,"SITTING",23,-0.266358467983351,0.45608570331107
"4994",4,"SITTING",23,-0.285434986961319,0.449377593903903
"4995",4,"SITTING",23,-0.283517855965562,0.443153094183557
"4996",4,"SITTING",23,-0.293323771146168,0.458440642775545
"4997",4,"SITTING",23,-0.240107188168699,0.466452938484762
"4998",4,"SITTING",23,-0.19278138201943,0.492347598388233
"4999",4,"SITTING",23,-0.167869602367838,0.499295981205643
"5000",4,"SITTING",23,-0.251442922388021,0.470582590538518
"5001",4,"SITTING",23,-0.205231067876774,0.463695695080075
"5002",4,"SITTING",23,-0.176973051648627,0.475203140226772
"5003",4,"SITTING",23,-0.191519161671301,0.45310128965105
"5004",4,"SITTING",23,-0.248415887433048,0.449429156516346
"5005",4,"SITTING",23,-0.241004300749446,0.45540078283656
"5006",4,"SITTING",23,-0.214398871509786,0.457083374637845
"5007",4,"SITTING",23,-0.26220029975328,0.446910390313202
"5008",4,"SITTING",23,-0.300552654370071,0.459906478837495
"5009",4,"SITTING",23,-0.308099496773139,0.467123641921293
"5010",4,"SITTING",23,-0.317265120947825,0.469396425837144
"5011",4,"SITTING",23,-0.317067110517291,0.464847307178036
"5012",4,"SITTING",23,-0.305910320755882,0.460873516161459
"5013",4,"SITTING",23,-0.313774151497326,0.457742399104278
"5014",4,"SITTING",23,-0.212589814529055,0.489386584267424
"5015",4,"SITTING",23,-0.272977610655216,0.46656384460384
"5016",4,"SITTING",23,-0.169093632528378,0.488925399464695
"5017",4,"SITTING",23,-0.106392868023529,0.499895660275698
"5018",4,"SITTING",23,-0.127880466276292,0.463412488247574
"5019",4,"SITTING",23,-0.173463985178788,0.452933779102994
"5020",4,"SITTING",23,-0.159906676646114,0.46342817455878
"5021",4,"SITTING",23,-0.12355520580713,0.470086368986696
"5022",4,"SITTING",23,-0.184055889654171,0.44583074125145
"5023",4,"SITTING",23,-0.132384737502674,0.455477976293233
"5024",4,"SITTING",23,-0.162238918941176,0.442410899949032
"5025",4,"SITTING",23,-0.255576863990802,0.435034443111898
"5026",4,"SITTING",23,-0.208797832983654,0.448006360069433
"5027",4,"SITTING",23,-0.200879625598859,0.448110247596556
"5028",4,"SITTING",23,-0.269496590525223,0.438677847198205
"5029",4,"SITTING",23,-0.205765330926595,0.446016925011549
"5030",4,"SITTING",23,-0.129761479062745,0.467936772412401
"5031",4,"SITTING",23,-0.107039584795544,0.451563236479244
"5032",4,"SITTING",23,-0.0699680121996435,0.461006431374102
"5033",4,"SITTING",23,-0.190774299786738,0.441051833445035
"5034",4,"SITTING",23,-0.215206465318401,0.436867498293061
"5035",4,"SITTING",23,-0.189353021207201,0.451239142130096
"5036",4,"SITTING",23,-0.145518476052585,0.441357321815235
"5037",4,"SITTING",23,-0.182691406627808,0.43716010624565
"5038",4,"SITTING",23,-0.266460983109893,0.440942635002834
"5039",4,"SITTING",23,-0.270970390850143,0.451115047565633
"5040",4,"SITTING",23,-0.223989017690624,0.440250354019524
"5041",4,"SITTING",23,-0.326095737703922,0.464984715600163
"5042",4,"SITTING",23,-0.349473087132264,0.469850699375391
"5043",4,"SITTING",23,-0.339401859895561,0.454654838465455
"5044",4,"SITTING",23,-0.332716577350463,0.457529594349052
"5045",4,"SITTING",23,-0.321286405400214,0.459814145844944
"5046",4,"SITTING",23,-0.33310178971107,0.461281429677935
"5047",4,"SITTING",23,-0.367157746071479,0.467394444347118
"5048",4,"SITTING",23,-0.357236137717344,0.47033025984901
"5049",4,"SITTING",23,-0.381036092604813,0.474242711211285
"5050",4,"SITTING",23,-0.384956996843316,0.482628054265166
"5051",4,"SITTING",23,-0.366859189839929,0.464083803872512
"5052",4,"SITTING",23,-0.368219831854545,0.461872370351705
"5053",4,"SITTING",23,-0.400662829357522,0.470519438273928
"5054",4,"SITTING",23,-0.365656152611765,0.461715420279072
"5055",4,"SITTING",23,-0.364640448257237,0.470781918914926
"5056",4,"SITTING",23,-0.362623333629412,0.474712886483701
"5057",4,"SITTING",23,-0.307825843581996,0.472164145389551
"5058",4,"SITTING",23,-0.367676851672549,0.477909536780241
"5059",4,"SITTING",23,-0.385555433808913,0.478184789477361
"5060",4,"SITTING",23,-0.421032585114153,0.465523232176347
"5061",4,"SITTING",23,-0.418286570855971,0.460303938617812
"5062",4,"SITTING",23,-0.380490730078324,0.46274269824586
"5063",4,"SITTING",23,-0.383983894713048,0.46640498413779
"5064",4,"SITTING",23,-0.374772324058467,0.461395003588231
"5065",4,"SITTING",23,-0.385099557968128,0.474722985465709
"5066",4,"SITTING",23,-0.397201215381872,0.487892623434924
"5067",4,"SITTING",25,-0.594915020906239,0.56595300726182
"5068",4,"SITTING",25,-0.64474740017344,0.528610027878565
"5069",4,"SITTING",25,-0.642715992068449,0.527141779216649
"5070",4,"SITTING",25,-0.660626144766578,0.517375044204904
"5071",4,"SITTING",25,-0.6528677839559,0.532886633605969
"5072",4,"SITTING",25,-0.638061254744545,0.523453566637179
"5073",4,"SITTING",25,-0.63524820210574,0.519037338879152
"5074",4,"SITTING",25,-0.635775755176292,0.526304374535207
